ID	cosineSimilarity	zscore	accession	comparison	comparisonsText	Description	PMID	Species	Tissue	ExpType	Perturbation	Effect	Type	foldChangeOnly	platform
E-MTAB-2923_4	0.0285011796011607	0.918999742899861	E-MTAB-2923	4	osteoblastvsmesenchymal_stem_cell	Comprehensive Analysis of Hematopoietic Stem Cell Niche	26627594	Mouse	Bone	Tissue	Bone marrow cell types		RNASeq	TRUE	RNASeq
GSE13837_8	0.0284928271162243	0.918747181633552	GSE13837	8	TGF stimulated synovial fibroblasts (12h).osteoarthritisvsTGF stimulated synovial fibroblasts (0h).osteoarthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
GSE110281_2	0.0282167837005204	0.910400219602844	GSE110281	2	Sox9PosvsLrg5Neg	e13.5 Sox-GFP forming digit e14.5 Lgr5-GFP interzone and e14.5 GFP- surrounding tissues in digit	NA	Mouse	Embryo	Tissue	E13.5 and E14.5		RNASeq	TRUE	RNASeq
GSE55235_1	0.0279171245054246	0.901339166951985	GSE55235	1	synovial tissue from rheumatoid arthritis jointvssynovial tissue from osteoarthritic joint	Rheumatoid arthritis  osteoarthritis and control synovial membrane	24690414	Human	Synovium	Disease	Rheumatoid arthritis	 Osteoarthritis	Microarray	FALSE	Affy
GSE29745_3	0.0278976338208738	0.900749810370218	GSE29745	3	Gene expression of human amnion infected 5 genesvsGene expression of human amnion	Human amnion and chondrosarcoma	22833560	Human	Cartilage	Tissue	Amnion	chondrosarcoma	Microarray	TRUE	1C-Agilent
GSE107592_1	0.0278930491526602	0.900611179816744	GSE107592	1	Adult CartilagevsEmbryonic Cartilage	Mouse adult and embryonic cartilage	30194383	Mouse	Cartilage	Development	adult and embryonic cartilage		RNASeq	FALSE	RNASeq
GSE125167_2	0.0277720557595991	0.896952598592219	GSE125167	2	Control_2_days_difvsNaiveControl	PLZF knockdown during osteogenic differentiation	30672466	Human	Bone				RNASeq	FALSE	RNASeq
GSE53982_2	0.0277087806965094	0.895039296122196	GSE53982	2	differentiating MC3T3-E1 cells treated with Runx2-specific shRNAvsdifferentiating MC3T3-E1 cells treated with control scramble shRNA	Runx2 knockdown in differentiating preosteoblasts	24655370	Mouse	Cell line	Gene perturbation	Runx2	Knockdown	Microarray	FALSE	Affy-ST
GSE37219_1	0.0276624207947092	0.893637471923323	GSE37219	1	NFATc1 fl/fl MxCre+vsNFATc1 fl/fl MxCre-	NFATc1-deficient osteoclasts	18846253	Mouse	Bone	Gene perturbation	NFATc1	Knockout	Microarray	TRUE	Affy
GSE35466_4	0.0274715412102763	0.887865681860388	GSE35466	4	bone marrow cells, adiponectin, 72 hrsvsbone marrow cells, unterated, 72 hrs	Bone marrow cultures treated with adiponectin	22374965	Mouse	Bone	Exogenous	Adiponectin		Microarray	TRUE	Affy
GSE99306_3	0.0273589455075986	0.884461028818128	GSE99306	3	X13del_LHZvsWT_LHZ	Chondrocytes subpopulations of 13del Chop-/- mouse model of MCDS	NA	Mouse	Cartilage	Gene perturbation	Col10a1 Chop	Knockin Knockout	Microarray	FALSE	Affy
GSE109503_10	0.0273247419831139	0.883426787449023	GSE109503	10	Day1vsDay0	Mesenchymal Stem Cells During Chondrogenesis	29985644	Human	Cartilage	Differentiation	MSC differentiation		RNASeq	FALSE	RNASeq
GSE52817_4	0.0271859338800785	0.879229527526571	GSE52817	4	osteoblasts (OB)vsgingival fibroblasts	Characterisation of osteoblasts like cell reprogrammed from human fibroblasts	25918395	Human	Bone	Tissue	Cell type		Microarray	TRUE	Affy-ST
GSE7685_3	0.0270410145455437	0.87484747704443	GSE7685	3	Manually.microdissected.embryonic.tibiae..zone.I.of.growth.platevsManually.microdissected.embryonic.tibiae..zone.III.of.growth.plate	growth plate chondrocyte differentiation	20084171	Mouse	Cartilage				Microarray	FALSE	Affy
E-GEOD-16007_1	0.0265374354789339	0.859620323961529	E-GEOD-16007	1	microRNA-140 depletionvscontrol	MiR-140 knockout chondrocytes	20466812	Mouse	Cartilage	Gene perturbation	miR-140	Knockout	Microarray	TRUE	Affy
GSE59387_1	0.02622714182363	0.850237707996621	GSE59387	1	Dnmt3a knockoutvswild type	Dnmt3a knockout osteoclast	25706873	Mouse	Bone	Gene perturbation	Dnmt3a	Knockout	Microarray	TRUE	1C-Agilent
GSE99306_8	0.0262141344856103	0.849844393936604	GSE99306	8	X13delChopKO_PZvsWT_PZ	Chondrocytes subpopulations of 13del Chop-/- mouse model of MCDS	NA	Mouse	Cartilage	Gene perturbation	Col10a1 Chop	Knockin Knockout	Microarray	FALSE	Affy
GSE42295_1	0.0257001897739635	0.834303805935042	GSE42295	1	surgery: OA.time after surgery: 2 weeksvssurgery: Sham.time after surgery: 2 weeks	Rat model of surgically induced knee osteoarthritis	NA	Rat	Cartilage	Disease	Surgically induced knee osteoarthritis		Microarray	FALSE	Affy
GSE72258_1	0.0254449451985863	0.826585756316708	GSE72258	1	Rheumatoid.arthritis.synovial.fibroblast..HDAC1..25.nm.siRNA.knockdown..48.hvsRheumatoid.arthritis.synovial.fibroblast..NTC..25.nm.siRNA.knockdown..48.h	Rheumatoid arthritis synovial fibroblast (RASF) after C5orf30 and HDAC1 knockdown	26316022	Human	Synovium	Gene perturbation	C5orf30 HDAC1	Knockdown	Microarray	FALSE	Illumina
E-GEOD-54461_6	0.0251645301647507	0.818106605910978	E-GEOD-54461	6	Day14vsDay2	Temporal gene expression across osteoblastogenesis	24945404	Mouse	Bone	Development	Osteoblast differentiation	NA	RNASeq	FALSE	RNASeq
GSE104828_1	0.0250524966029852	0.814718950806663	GSE104828	1	Tet2KOvsWT	Tet2 knockout in osteoclast differentiation	29908294	Mouse	Bone	Gene perturbation	Tet2	Knockout	RNASeq	TRUE	RNASeq
GSE100609_1	0.0250134261242631	0.813537543158947	GSE100609	1	normal - osteoporosis: Osteoporosisvsnormal - osteoporosis: Normal	Osteoclast precursor cells in osteoporosis	NA	Human	Bone	Disease	Osteoporosis		Microarray	FALSE	1C-Agilent
GSE60162_1	0.0245007031348522	0.798033897422749	GSE60162	1	TBX5 overexpressionvsvector control	Osteoarthritis synovial fibroblasts transfected with TBX5	25320281	Human	Synovium	Gene perturbation	TBX5	Overexpression	Microarray	TRUE	Affy-ST
GSE42295_2	0.0244189066787249	0.795560547671589	GSE42295	2	surgery: OA.time after surgery: 8 weeksvssurgery: Sham.time after surgery: 8 weeks	Rat model of surgically induced knee osteoarthritis	NA	Rat	Cartilage	Disease	Surgically induced knee osteoarthritis		Microarray	FALSE	Affy
GSE110281_3	0.0241183326337202	0.786471831917681	GSE110281	3	Lrg5PosvsLrg5Neg	e13.5 Sox-GFP forming digit e14.5 Lgr5-GFP interzone and e14.5 GFP- surrounding tissues in digit	NA	Mouse	Embryo	Tissue	E13.5 and E14.5		RNASeq	TRUE	RNASeq
GSE104459_2	0.0240719089666376	0.785068079593156	GSE104459	2	E11.5_Pitx_KOvsE11.5WT	E9.5 E11.5 and E12.5 wild type and Pitx1 KO mice	29273440	Mouse	Embryo	Gene perturbation	Pitx1	Knockout	RNASeq	FALSE	RNASeq
GSE18738_1	0.0239704674412227	0.782000704996243	GSE18738	1	hypertrophic zonevsreserve zone	Bovine Hypertrophic Growth Plate and Reserve Zone Chondrocytes	19897599	Cow	Cartilage	Tissue	Hypertrophic Growth Plate and Reserve Zone		Microarray	FALSE	Affy
E-MTAB-1123_4	0.0239427057900973	0.781161252088943	E-MTAB-1123	4	mOL-AR knockout.6vswild type.6	Mineralizing-osteoblast specific androgen receptor knockout	22525354	Mouse	Bone	Gene perturbation	AR	Knockout	Microarray	FALSE	Affy
GSE89179_1	0.0236261271513597	0.771588591677763	GSE89179	1	siCon_FOB_ObvssiCon_FOB_Und	CHD1 knockdown in MSC and FOB cell lines	28475736	Human	Cell line	Gene perturbation	CHD1	Knockdown	RNASeq	TRUE	RNASeq
GSE114919_3	0.0236184146099095	0.771355380932705	GSE114919	3	Tibia_PZ_4wkvsTibia_HZ_4wk	Development of the proliferative zone or hypertrophic zone of mouse growth plate	30036371	Mouse	Cartilage	Development	Growth plate		RNASeq	FALSE	RNASeq
GSE9247_2	0.0235965577102199	0.770694475069935	GSE9247	2	TSA treated MC3T3 micevsDMSO treated MC3T3 mice	Histone deacetylase inhibitors in osteoblast development	17925016	Mouse	Bone	Exogenous	trichostatin A or  MS-275  or valproic acid	HDAC inhibition	Microarray	FALSE	Affy
GSE108035_1	0.0234912073061228	0.767508904348474	GSE108035	1	chondrocyte-like cells (ChiPS)vshuman induced pluripotent stem cells (GPCCi001-A)	Human induced pluripotent stem cells compared to mature chondrocytes	29864138	Human	Cell line	Tissue	hiPSCs mature chondrocytes articular cartilage		Microarray	FALSE	Affy-ST
GSE104113_2	0.0233133990218935	0.762132362425087	GSE104113	2	Stem cells.Adultvschondrocyte.Juvenile	Human Chondrocyte age	26955889	Human	Cartilage	Development	Age		Microarray	TRUE	Affy-ST
E-GEOD-54461_4	0.0232826538249071	0.761202693477113	E-GEOD-54461	4	Day10vsDay2	Temporal gene expression across osteoblastogenesis	24945404	Mouse	Bone	Development	Osteoblast differentiation	NA	RNASeq	FALSE	RNASeq
E-GEOD-54461_5	0.0229519397975697	0.751202609170925	E-GEOD-54461	5	Day12vsDay2	Temporal gene expression across osteoblastogenesis	24945404	Mouse	Bone	Development	Osteoblast differentiation	NA	RNASeq	FALSE	RNASeq
GSE39796_2	0.0228721939702243	0.748791266044837	GSE39796	2	cartilage, middle zonevscartilage, deep zone	Bovine cartilage zones	23124445	Cow	Cartilage	Tissue	cartilage zones		Microarray	TRUE	Affy
GSE112413_1	0.0228397702071868	0.747810840852385	GSE112413	1	Mutant_SkullvsWT_Skull	Constitutively active FGF8 signaling in embryonic skulls	29752281	Mouse	Embryo	Gene perturbation	Fgf8	Knockin	RNASeq	FALSE	RNASeq
GSE121780_2	0.0227671375153614	0.745614583719033	GSE121780	2	Apert syndrome_Meckel's cartilagevscontrol_Meckel's cartilage	FGFR2-related craniosynostosis mouse models	31064775	Mouse	Cartilage	Disease	Apert craniosynostosis syndrome		RNASeq	FALSE	RNASeq
GSE4481_1	0.0227541962943047	0.74522326889446	GSE4481	1	R/P.CNP at 10exp(-6) MvsR/P.vehicle: BSA/HCL 1.0 Mm	C-type natriuretic peptide (CNP) treated embryonic tibia	17374144	Mouse	Embryo	Exogenous	CNP		Microarray	FALSE	Affy
GSE114919_Rat_3	0.0227180199745933	0.74412937442039	GSE114919_Rat	3	Tibia_PZ_4wkvsTibia_HZ_4wk	Development of the proliferative zone or hypertrophic zone of rat growth plate	30036371	Rat	Cartilage	Development	Growth plate		RNASeq	FALSE	RNASeq
GSE105139_2	0.0225075403091175	0.737764919859926	GSE105139	2	AhsgKOvsAhsgWT	Mouse model of slipped capital femoral epiphysis (SCFE)	29088242	Mouse	Cartilage	Gene perturbation	Ahsg	Knockout	Microarray	FALSE	Affy-ST
E-GEOD-8077_1	0.0224199290669083	0.735115743423971	E-GEOD-8077	1	contralateral osteoarthritis inductionvsipsilateral osteoarthritic induction	Rat model of surgically induced knee osteoarthritis	17530714	Rat	Cartilage	Disease	Surgically induced knee osteoarthritis		Microarray	FALSE	Affy
E-MEXP-2019_2	0.0223863997187976	0.734101887705368	E-MEXP-2019	2	osteoclast derived from dendritic cellsvsintermediate cell derived from dendritic cells	Human osteoclastic differentiating from dendritic cells and monocytes	19775202	Human	Bone	Development	Osteoclast from monocytes or denricites		Microarray	FALSE	Affy
GSE105139_3	0.022229229064397	0.729349383533959	GSE105139	3	AhsgKOvsAhsgHET	Mouse model of slipped capital femoral epiphysis (SCFE)	29088242	Mouse	Cartilage	Gene perturbation	Ahsg	Knockout	Microarray	FALSE	Affy-ST
GSE44991_2	0.0221886356525918	0.728121925649587	GSE44991	2	cartilage tissue from the medial part of condylus humeri.affectedvscartilage tissue from the medial part of condylus humeri.non-affected	Porcine osteochondrosis cartilage	23922127	Pig	Cartilage	Disease	Osteochondrosis		Microarray	FALSE	Affy
GSE13837_20	0.0221153498976706	0.725905921286072	GSE13837	20	TNF stimulated synovial fibroblasts (12h).osteoarthritisvsTNF stimulated synovial fibroblasts (0h).osteoarthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
GSE110051_2	0.0220889598120978	0.725107941585301	GSE110051	2	BonevsMature_cartilage	Embryo bone immature cartilage and mature cartilage	NA	Mouse	Embryo	Development	bone immature cartilage and mature cartilage		RNASeq	FALSE	RNASeq
GSE45233_2	0.0220548135003201	0.724075430205996	GSE45233	2	Knee meniscus, old, chondrosisvsKnee meniscus, old, no chondrosis	Human Injured Meniscus with age and chondrosis	24692131	Human	Meniscus	Disease	Human Injured Meniscus		Microarray	FALSE	Illumina
GSE110300_2	0.0215115222843585	0.707647466729003	GSE110300	2	KO_PlbvsWT_Plb	Estradiol Effects in Skeletally Immature (7-weeks old) Female WT and Estrogen Receptor Alpha Knockout Mice	28643917	Mouse	Cartilage	Gene perturbation	ESR1	Knockout	RNASeq	TRUE	RNASeq
E-MTAB-1123_2	0.0214796461681913	0.706683601205691	E-MTAB-1123	2	mOL-AR knockout.12vsmOL-AR knockout.6	Mineralizing-osteoblast specific androgen receptor knockout	22525354	Mouse	Bone	Gene perturbation	AR	Knockout	Microarray	FALSE	Affy
GSE99306_6	0.0213843276566914	0.703801373443496	GSE99306	6	X13delChopKO_pHZvsX13del_pHZ	Chondrocytes subpopulations of 13del Chop-/- mouse model of MCDS	NA	Mouse	Cartilage	Gene perturbation	Col10a1 Chop	Knockin Knockout	Microarray	FALSE	Affy
E-GEOD-8077_2	0.0212678982170812	0.700280796402364	E-GEOD-8077	2	contralateral osteoarthritis inductionvssham surgery	Rat model of surgically induced knee osteoarthritis	17530714	Rat	Cartilage	Disease	Surgically induced knee osteoarthritis		Microarray	FALSE	Affy
GSE89179_4	0.020994739292496	0.692021055208946	GSE89179	4	siCon_MSC_ObvssiCon_MSC_Und	CHD1 knockdown in MSC and FOB cell lines	28475736	Human	Cell line	Gene perturbation	CHD1	Knockdown	RNASeq	TRUE	RNASeq
E-GEOD-54461_1	0.0208993055430543	0.689135342898053	E-GEOD-54461	1	Day4vsDay2	Temporal gene expression across osteoblastogenesis	24945404	Mouse	Bone	Development	Osteoblast differentiation	NA	RNASeq	FALSE	RNASeq
E-GEOD-12860_7	0.0207505041210065	0.684635906398974	E-GEOD-12860	7	Chondrocytes stimulated with sodium aurothiomalate (tauredon) treated RASFvsNDSF stimulated chondrocytes	Human chondrocytes antirheumatic drug response	19192274	Human	Cartilage	Exogenous	Antirheumatic drugs		Microarray	TRUE	Affy
GSE120308_2	0.0205334093086165	0.678071423955291	GSE120308	2	P5 Xbp1 WT Matn3 MUTvsP5 Xbp1 KO Matn3 MUT	V194D Matn3 mutant Xbp1 WT and KO P5 mouse costochondral cells	31260448	Mouse	Cartilage	Gene perturbation	Matn3 Xbp1	Knockin	Microarray	TRUE	Affy
GSE99306_12	0.0200481709717353	0.663398855281764	GSE99306	12	X13delChopKO_UHZvsX13del_UHZ	Chondrocytes subpopulations of 13del Chop-/- mouse model of MCDS	NA	Mouse	Cartilage	Gene perturbation	Col10a1 Chop	Knockin Knockout	Microarray	FALSE	Affy
GSE78980_9	0.0199858605574635	0.6615147217272	GSE78980	9	TO-/- 1g treatedvsTO+/+ 1g treated	PTHrP in Osteoblast Response to Microgravity	27463808	Mouse	Bone	Gene perturbation	PTHrP	Knockout	Microarray	TRUE	Illumina
GSE16464_2	0.0199104164766396	0.659233454208201	GSE16464	2	3D-cultured chondrocytes from OAvsmonolayer chondrocytes from OA	3D and monolayer cultured chondrocytes	19723327	Human	Cartilage	Disease	Osteoarthritis	3D culture	Microarray	TRUE	Affy
E-GEOD-54461_3	0.0197677492239647	0.654919501861012	E-GEOD-54461	3	Day8vsDay2	Temporal gene expression across osteoblastogenesis	24945404	Mouse	Bone	Development	Osteoblast differentiation	NA	RNASeq	FALSE	RNASeq
E-MTAB-1123_1	0.019721346357923	0.653516378515436	E-MTAB-1123	1	wild type.12vswild type.6	Mineralizing-osteoblast specific androgen receptor knockout	22525354	Mouse	Bone	Gene perturbation	AR	Knockout	Microarray	FALSE	Affy
GSE121780_3	0.0196575717061521	0.651587969553042	GSE121780	3	Apert syndrome_mandibular condylar cartilagevscontrol_mandibular condylar cartilage	FGFR2-related craniosynostosis mouse models	31064775	Mouse	Cartilage	Disease	Apert craniosynostosis syndrome		RNASeq	FALSE	RNASeq
GSE17569_1	0.0195625578983675	0.648714955378991	GSE17569	1	ALCAM(+) Sca-1(-)vsALCAM(-) Sca-1(-)	Endosteal cell populations	20472830	Mouse	Bone	Tissue	Endosteal cell populations		Microarray	TRUE	Affy
GSE22925_1	0.0195455979557138	0.64820212301524	GSE22925	1	Wild type mice, endothelial, G-CSFvsWild type mice, endothelial, untreated	G-CSF treated endothelial/osteoblasts	20516641	Mouse	Bone	Exogenous	G-CSF		Microarray	FALSE	Affy
GSE13837_1	0.0195163853681107	0.647318796894527	GSE13837	1	TGF stimulated synovial fibroblasts (1h).rheumatoid arthritisvsTGF stimulated synovial fibroblasts (0h).rheumatoid arthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
E-MTAB-3428_3	0.0192665282092382	0.639763651219741	E-MTAB-3428	3	KO-9AMvsWT-9AM	Bma1 knock out mouse cartilage	26657859	Mouse	Cartilage	Gene perturbation	Bmal1	Knockout	RNASeq	TRUE	RNASeq
GSE44325_1	0.0191962820769402	0.637639558538158	GSE44325	1	Sost-/-; Sostdc1-/-vswild-type	Sostdc1 knockout embryonic mouse limbs	23994639	Mouse	Embryo	Gene perturbation	Sostdc1	Knockout	Microarray	TRUE	Affy
GSE35003_1	0.0191653220925466	0.636703394878736	GSE35003	1	Ift88-deletedvswild-type	Cilia deleted growth plate chondrocytes	23034798	Mouse	Cartilage	Gene perturbation	Ift88fl	Knockout	Microarray	TRUE	Affy
GSE103416_1	0.0191385189076884	0.6358929239398	GSE103416	1	monosodium iodoacetate (MIA).2vsnaive.0	knee cartilage in MIA model of osteoarthritis	29134405	Rat	Cartilage	Disease Exogenous	MIA		Microarray	FALSE	Affy-ST
GSE68038_1	0.019132376288059	0.635707184270243	GSE68038	1	cartilage from knee (tibial plateau)vscartilage from proximal interphalangeal joint (PIP)	Cultured chondrocytes from knee and proximal interphalangeal joints	26773445	Human	Cartilage	Tissue	Knee and finger cartilage		Microarray	FALSE	Affy-ST
GSE111628_2	0.019101122238818	0.634762128719271	GSE111628	2	ovariectomized mice with treadmill trainingvsovariectomized	Osteoblast from sham ovariectomized mice (OVX) with and without treadmill training	30581558	Mouse	Bone	Disease	Exercise		Microarray	TRUE	Affy-ST
GSE16981_6	0.0188115023139577	0.626004642111664	GSE16981	6	Proliferative and early hypertrophic zone.9weeksvsProliferative and early hypertrophic zone.6weeks	Rat growth plates zones and time course	20096814	Rat	Cartilage	Tissue	Hypertrophic or  Proliferative or Resting		Microarray	FALSE	Affy
E-GEOD-12860_3	0.018788644395418	0.625313467581509	E-GEOD-12860	3	Chondrocytes stimulated with prioxicam treated RASFvsNDSF stimulated chondrocytes	Human chondrocytes antirheumatic drug response	19192274	Human	Cartilage	Exogenous	Antirheumatic drugs		Microarray	TRUE	Affy
GSE99306_4	0.0186816228039971	0.622077363732488	GSE99306	4	X13delChopKO_MHZvsX13del_MHZ	Chondrocytes subpopulations of 13del Chop-/- mouse model of MCDS	NA	Mouse	Cartilage	Gene perturbation	Col10a1 Chop	Knockin Knockout	Microarray	FALSE	Affy
GSE99731_2	0.0186043166915139	0.619739792361717	GSE99731	2	DMM.6 wkvssham.6 wk	Osteoarthritic Synovial Tissue from a Mouse Model of Early Post-Traumatic OA	29255152	Mouse	Synovium	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	1C-Agilent
GSE103492_1	0.0185665573048042	0.618598029330114	GSE103492	1	WT_Wnt3avsWT	Wnt3a treated Lrp5/6KO osteoblasts	29176883	Mouse	Bone	Gene perturbation Exogenous	Lrp5/6 Wnt3a 	Knockout	RNASeq	FALSE	RNASeq
