ENSG	ENTREZID	GENETYPE	SYMBOL	GENENAME	log2FoldChange	V	classification	specific.factor
216	ENSG00000011454	23637	protein-coding	RABGAP1	RAB GTPase activating protein 1	0.135601442180682	0.0336001327943392	basal	NA
217	ENSG00000011465	1634	protein-coding	DCN	decorin	0.0527195669175079	0.0188678502825026	basal	NA
218	ENSG00000011478	54814	protein-coding	QPCTL	glutaminyl-peptide cyclotransferase like	-0.326551403117235	0.150465754264485	basal	NA
219	ENSG00000011485	5536	protein-coding	PPP5C	protein phosphatase 5 catalytic subunit	0.0874727586027194	0.0297298507822436	basal	NA
220	ENSG00000011523	23177	protein-coding	CEP68	centrosomal protein 68	0.142518705318874	0.027979914310582	basal	NA
221	ENSG00000011566	8491	protein-coding	MAP4K3	mitogen-activated protein kinase kinase kinase kinase 3	0.0729754030491449	0.0243876582696376	basal	NA
222	ENSG00000011638	57146	protein-coding	LDAF1	lipid droplet assembly factor 1	0.231094222848071	0.115965306741321	basal	NA
223	ENSG00000012048	672	protein-coding	BRCA1	BRCA1 DNA repair associated	0.204458268477186	0.0485693897063734	basal	NA
224	ENSG00000012061	2067	protein-coding	ERCC1	ERCC excision repair 1, endonuclease non-catalytic subunit	0.0764611764477272	0.0410247722095934	basal	NA
225	ENSG00000012171	7869	protein-coding	SEMA3B	semaphorin 3B	-1.34710610085935	0.851373032468082	sparse	NA
226	ENSG00000012174	51360	protein-coding	MBTPS2	membrane bound transcription factor peptidase, site 2	0.23116768052763	0.0800285392673847	basal	NA
227	ENSG00000012211	4007	protein-coding	PRICKLE3	prickle planar cell polarity protein 3	-0.0949257494044939	0.0402622058090861	basal	NA
228	ENSG00000012232	2137	protein-coding	EXTL3	exostosin like glycosyltransferase 3	-0.110262431271873	0.0276365488907297	basal	NA
229	ENSG00000012660	60481	protein-coding	ELOVL5	ELOVL fatty acid elongase 5	-0.0544146106673024	0.0210217691460366	basal	NA
230	ENSG00000012817	8284	protein-coding	KDM5D	lysine demethylase 5D	0.0141610102208002	0.0242842962534738	basal	NA
231	ENSG00000012822	57658	protein-coding	CALCOCO1	calcium binding and coiled-coil domain 1	0.0532316643676553	0.0216427886965231	basal	NA
232	ENSG00000012963	55148	protein-coding	UBR7	ubiquitin protein ligase E3 component n-recognin 7	0.221214249611292	0.0371825608338624	basal	NA
233	ENSG00000012983	11183	protein-coding	MAP4K5	mitogen-activated protein kinase kinase kinase kinase 5	-0.076287897655971	0.00684687899514927	basal	NA
234	ENSG00000013016	30845	protein-coding	EHD3	EH domain containing 3	-0.577850569776312	0.367578811784014	basal	NA
235	ENSG00000013275	5704	protein-coding	PSMC4	proteasome 26S subunit, ATPase 4	-0.0892851470700407	0.0338267635245163	basal	NA
236	ENSG00000013288	23324	protein-coding	MAN2B2	mannosidase alpha class 2B member 2	-0.151895139178714	0.0732263855055907	basal	NA
237	ENSG00000013293	57709	protein-coding	SLC7A14	solute carrier family 7 member 14	-0.0929061402779009	0.0308642754683253	basal	NA
238	ENSG00000013297	5010	protein-coding	CLDN11	claudin 11	0.341017263185226	0.154772312333458	basal	NA
239	ENSG00000013306	51629	protein-coding	SLC25A39	solute carrier family 25 member 39	-0.25135747827231	0.0447555685791354	basal	NA
240	ENSG00000013364	9961	protein-coding	MVP	major vault protein	0.0528449042951758	0.068349582855974	basal	NA
241	ENSG00000013374	51667	protein-coding	NUB1	negative regulator of ubiquitin like proteins 1	-0.072505125380148	0.0104747393740832	basal	NA
242	ENSG00000013375	5238	protein-coding	PGM3	phosphoglucomutase 3	-0.226133460220435	0.0663236004410462	basal	NA
243	ENSG00000013392	112611	protein-coding	RWDD2A	RWD domain containing 2A	0.0554228590581181	0.00475148788083716	basal	NA
244	ENSG00000013441	1195	protein-coding	CLK1	CDC like kinase 1	0.0275935514823762	0.0549546216363926	basal	NA
245	ENSG00000013503	55703	protein-coding	POLR3B	RNA polymerase III subunit B	0.397073794382873	0.177925054424364	basal	NA
246	ENSG00000013523	23357	protein-coding	ANGEL1	angel homolog 1	-0.016251092740453	0.0450675129614283	basal	NA
247	ENSG00000013561	9604	protein-coding	RNF14	ring finger protein 14	0.123528389852129	0.0325375588501371	basal	NA
248	ENSG00000013563	1774	protein-coding	DNASE1L1	deoxyribonuclease 1 like 1	-0.145855060563932	0.0505108106162842	basal	NA
249	ENSG00000013573	1663	protein-coding	DDX11	DEAD/H-box helicase 11	-0.0814372511475487	0.00650592727294011	basal	NA
250	ENSG00000013583	50865	protein-coding	HEBP1	heme binding protein 1	-0.1784716984371	0.00633103496114435	basal	NA
251	ENSG00000013588	9052	protein-coding	GPRC5A	G protein-coupled receptor class C group 5 member A	-2.97479319014055	0.619914755018534	similar	NA
252	ENSG00000013619	10046	protein-coding	MAMLD1	mastermind like domain containing 1	-0.0235718332762128	0.00483530574710093	basal	NA
253	ENSG00000013810	10460	protein-coding	TACC3	transforming acidic coiled-coil containing protein 3	-0.205777802857987	0.0981293372521926	basal	NA
254	ENSG00000014123	23376	protein-coding	UFL1	UFM1 specific ligase 1	0.153850612445824	0.0299850700607146	basal	NA
255	ENSG00000014138	23649	protein-coding	POLA2	DNA polymerase alpha 2, accessory subunit	-0.0855581549855329	0.02433483594721	basal	NA
256	ENSG00000014164	23144	protein-coding	ZC3H3	zinc finger CCCH-type containing 3	0.0129499357813524	0.0185733360419459	basal	NA
257	ENSG00000014216	823	protein-coding	CAPN1	calpain 1	0.0181790824066125	0.100868377335816	basal	NA
258	ENSG00000014641	4190	protein-coding	MDH1	malate dehydrogenase 1	-0.143968421043526	0.0717165337519307	basal	NA
259	ENSG00000014824	10463	protein-coding	SLC30A9	solute carrier family 30 member 9	-0.106162388952756	0.0370299826388334	basal	NA
260	ENSG00000014914	10903	protein-coding	MTMR11	myotubularin related protein 11	0.0282269878435193	0.0506417978489148	basal	NA
261	ENSG00000014919	1355	protein-coding	COX15	cytochrome c oxidase assembly homolog COX15	0.0347829695473599	0.0417286763263496	basal	NA
262	ENSG00000015153	10138	protein-coding	YAF2	YY1 associated factor 2	0.120036980189177	0.0168750244172901	basal	NA
263	ENSG00000015171	10771	protein-coding	ZMYND11	zinc finger MYND-type containing 11	0.0515043098003225	0.00751881545261714	basal	NA
264	ENSG00000015475	637	protein-coding	BID	BH3 interacting domain death agonist	0.137729389364264	0.146400968472101	basal	NA
265	ENSG00000015479	9782	protein-coding	MATR3	matrin 3	0.138305590677302	0.0102969761956209	basal	NA
266	ENSG00000015532	64132	protein-coding	XYLT2	xylosyltransferase 2	-0.263923752763432	0.0961982985161436	basal	NA
267	ENSG00000015568	84220	protein-coding	RGPD5	RANBP2 like and GRIP domain containing 5	0.0405832589251448	0.167385341821229	basal	NA
268	ENSG00000015676	23386	protein-coding	NUDCD3	NudC domain containing 3	0.030717117538103	0.00369681246175695	basal	NA
269	ENSG00000016864	55830	protein-coding	GLT8D1	glycosyltransferase 8 domain containing 1	0.156268661973561	0.0701478649022153	basal	NA
270	ENSG00000017260	27032	protein-coding	ATP2C1	ATPase secretory pathway Ca2+ transporting 1	-0.0365603521711497	0.0612201734303735	basal	NA
271	ENSG00000017427	3479	protein-coding	IGF1	insulin like growth factor 1	-1.82899140407067	0.856871530470477	sparse	NA
272	ENSG00000017483	92745	protein-coding	SLC38A5	solute carrier family 38 member 5	-0.829039195312504	0.299732393020216	basal	NA
273	ENSG00000017797	10928	protein-coding	RALBP1	ralA binding protein 1	-0.126523611650972	0.0424458210308398	basal	NA
274	ENSG00000018189	22902	protein-coding	RUFY3	RUN and FYVE domain containing 3	0.137136764328937	0.0158024855848714	basal	NA
275	ENSG00000018280	6556	protein-coding	SLC11A1	solute carrier family 11 member 1	-0.246008157675236	0.0572367394378984	basal	NA
276	ENSG00000018408	25937	protein-coding	WWTR1	WW domain containing transcription regulator 1	-0.0336671635614468	0.00837752267768016	basal	NA
277	ENSG00000018510	8540	protein-coding	AGPS	alkylglycerone phosphate synthase	-0.0961476585481824	0.0213526127055008	basal	NA
278	ENSG00000018610	63932	protein-coding	STEEP1	STING1 ER exit protein 1	0.152153286383403	0.039686905067174	basal	NA
279	ENSG00000018699	55622	protein-coding	TTC27	tetratricopeptide repeat domain 27	0.327411052044268	0.0619548675978107	basal	NA
280	ENSG00000018869	147948	protein-coding	ZNF582	zinc finger protein 582	0.042979079647732	0.0828581211361586	basal	NA
281	ENSG00000019144	23187	protein-coding	PHLDB1	pleckstrin homology like domain family B member 1	-0.166207533602983	0.0708900163409457	basal	NA
282	ENSG00000019186	1591	protein-coding	CYP24A1	cytochrome P450 family 24 subfamily A member 1	-2.80766807589282	2.19129619411076	sparse	NA
283	ENSG00000019549	6591	protein-coding	SNAI2	snail family transcriptional repressor 2	0.032431386354213	0.0287717500523723	basal	NA
284	ENSG00000019582	972	protein-coding	CD74	CD74 molecule	-0.503804513504626	0.308938185533349	basal	NA
285	ENSG00000019991	3082	protein-coding	HGF	hepatocyte growth factor	1.12619899533978	0.570413120793331	similar	NA
286	ENSG00000019995	54764	protein-coding	ZRANB1	zinc finger RANBP2-type containing 1	-0.328358984748856	0.0562438073535557	basal	NA
287	ENSG00000020129	23154	protein-coding	NCDN	neurochondrin	-0.124231640571295	0.0419455891581503	basal	NA
288	ENSG00000020256	55734	protein-coding	ZFP64	ZFP64 zinc finger protein	-0.0494693259002862	0.00804279278161022	basal	NA
289	ENSG00000020426	4331	protein-coding	MNAT1	MNAT1 component of CDK activating kinase	-0.144372303603308	0.0317745049958477	basal	NA
290	ENSG00000020577	23034	protein-coding	SAMD4A	sterile alpha motif domain containing 4A	-0.120471282302309	0.279071310301801	basal	NA
291	ENSG00000020633	864	protein-coding	RUNX3	RUNX family transcription factor 3	-0.979197811148847	0.325518142043105	basal	NA
292	ENSG00000020922	4361	protein-coding	MRE11	MRE11 homolog, double strand break repair nuclease	0.223068916198848	0.0838585124994527	basal	NA
293	ENSG00000021355	1992	protein-coding	SERPINB1	serpin family B member 1	0.0801658317517418	0.0718155890180138	basal	NA
294	ENSG00000021574	6683	protein-coding	SPAST	spastin	0.148610530730573	0.0421598834378012	basal	NA
295	ENSG00000021762	114879	protein-coding	OSBPL5	oxysterol binding protein like 5	-0.120496021111108	0.0106881112187849	basal	NA
296	ENSG00000021776	9716	protein-coding	AQR	aquarius intron-binding spliceosomal factor	0.172232175468723	0.0599857417358051	basal	NA
297	ENSG00000021826	1373	protein-coding	CPS1	carbamoyl-phosphate synthase 1	-0.367066509424237	0.145550019711339	basal	NA
298	ENSG00000022267	2273	protein-coding	FHL1	four and a half LIM domains 1	0.0777151903935818	0.0631879550554872	basal	NA
299	ENSG00000022277	51507	protein-coding	RTF2	replication termination factor 2	0.0783121047539376	0.021303756549517	basal	NA
300	ENSG00000022840	9921	protein-coding	RNF10	ring finger protein 10	-0.0483689766471774	0.0173920579453993	basal	NA
301	ENSG00000022976	55778	protein-coding	ZNF839	zinc finger protein 839	0.0942026904762713	0.0382974193024202	basal	NA
302	ENSG00000023041	64429	protein-coding	ZDHHC6	zinc finger DHHC-type palmitoyltransferase 6	0.216246735411114	0.078135712068433	basal	NA
303	ENSG00000023171	57476	protein-coding	GRAMD1B	GRAM domain containing 1B	-0.0445119543992315	0.00558287839761305	basal	NA
304	ENSG00000023191	6050	protein-coding	RNH1	ribonuclease/angiogenin inhibitor 1	-0.0443419703552373	0.0056018363806768	basal	NA
305	ENSG00000023228	4719	protein-coding	NDUFS1	NADH:ubiquinone oxidoreductase core subunit S1	0.0898582641473225	0.0388438670125656	basal	NA
306	ENSG00000023287	9821	protein-coding	RB1CC1	RB1 inducible coiled-coil 1	-0.0970242874369425	0.0365878710828959	basal	NA
307	ENSG00000023318	23071	protein-coding	ERP44	endoplasmic reticulum protein 44	0.109855124988346	0.0211140793728286	basal	NA
308	ENSG00000023330	211	protein-coding	ALAS1	5'-aminolevulinate synthase 1	-0.095884746013591	0.0295476984206921	basal	NA
309	ENSG00000023445	330	protein-coding	BIRC3	baculoviral IAP repeat containing 3	-1.87536166954822	0.994416006857301	sparse	NA
310	ENSG00000023516	11215	protein-coding	AKAP11	A-kinase anchoring protein 11	-0.128108565073741	0.0338387620148092	basal	NA
311	ENSG00000023572	51022	protein-coding	GLRX2	glutaredoxin 2	0.0841339132887007	0.0931385170099743	basal	NA
312	ENSG00000023608	6617	protein-coding	SNAPC1	small nuclear RNA activating complex polypeptide 1	0.186014334518992	0.211069079893738	basal	NA
313	ENSG00000023697	51071	protein-coding	DERA	deoxyribose-phosphate aldolase	0.157032841639831	0.0386529886658382	basal	NA
314	ENSG00000023734	11171	protein-coding	STRAP	serine/threonine kinase receptor associated protein	-0.0386433231565373	0.0038767826328074	basal	NA
315	ENSG00000023839	1244	protein-coding	ABCC2	ATP binding cassette subfamily C member 2	-0.383752429113465	0.0671513687602034	basal	NA
316	ENSG00000023902	51177	protein-coding	PLEKHO1	pleckstrin homology domain containing O1	-0.118761028101359	0.0839212049445307	basal	NA
317	ENSG00000023909	2730	protein-coding	GCLM	glutamate-cysteine ligase modifier subunit	0.141415679133776	0.043023441776601	basal	NA
318	ENSG00000024048	23304	protein-coding	UBR2	ubiquitin protein ligase E3 component n-recognin 2	0.240933999779264	0.0602049640286666	basal	NA
319	ENSG00000024422	30846	protein-coding	EHD2	EH domain containing 2	-0.14163996946473	0.0387909287293345	basal	NA
320	ENSG00000024526	55635	protein-coding	DEPDC1	DEP domain containing 1	-0.0144026912499395	0.18211284887786	basal	NA
321	ENSG00000024862	25901	protein-coding	CCDC28A	coiled-coil domain containing 28A	0.0882177977012572	0.011266753025496	basal	NA
322	ENSG00000025156	3298	protein-coding	HSF2	heat shock transcription factor 2	-0.0141040343827635	0.016723470660062	basal	NA
323	ENSG00000025293	51230	protein-coding	PHF20	PHD finger protein 20	0.0443037435060731	0.0188307721932554	basal	NA
324	ENSG00000025423	8630	protein-coding	HSD17B6	hydroxysteroid 17-beta dehydrogenase 6	-0.0142020182204283	0.0311684319463187	basal	NA
325	ENSG00000025434	10062	protein-coding	NR1H3	nuclear receptor subfamily 1 group H member 3	0.166264601257789	0.0401143988872745	basal	NA
326	ENSG00000025708	1890	protein-coding	TYMP	thymidine phosphorylase	-0.48900466578841	0.147669301963666	basal	NA
327	ENSG00000025770	29781	protein-coding	NCAPH2	non-SMC condensin II complex subunit H2	-0.0393794439865703	0.0181050736093544	basal	NA
328	ENSG00000025772	10953	protein-coding	TOMM34	translocase of outer mitochondrial membrane 34	-0.183642289856189	0.0561404691084245	basal	NA
329	ENSG00000025796	11231	protein-coding	SEC63	SEC63 homolog, protein translocation regulator	-0.113854919326607	0.0288768945261716	basal	NA
330	ENSG00000025800	23633	protein-coding	KPNA6	karyopherin subunit alpha 6	-0.0991023367204394	0.0340096031185729	basal	NA
331	ENSG00000026025	7431	protein-coding	VIM	vimentin	0.061015946820863	0.0195255243045302	basal	NA
332	ENSG00000026103	355	protein-coding	FAS	Fas cell surface death receptor	0.739274170401874	0.359178751880474	basal	NA
333	ENSG00000026297	8635	protein-coding	RNASET2	ribonuclease T2	0.108351055809988	0.0177593074608002	basal	NA
334	ENSG00000026508	960	protein-coding	CD44	CD44 molecule (Indian blood group)	-0.345225437941199	0.135244243190622	basal	NA
335	ENSG00000026559	3755	protein-coding	KCNG1	potassium voltage-gated channel modifier subfamily G member 1	-0.774493968976071	0.667510270338075	basal	NA
336	ENSG00000026652	56895	protein-coding	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4	-0.229277434181746	0.112411003273206	basal	NA
337	ENSG00000026950	11119	protein-coding	BTN3A1	butyrophilin subfamily 3 member A1	0.94400723075097	0.0885383588263481	basal	NA
338	ENSG00000027001	4285	protein-coding	MIPEP	mitochondrial intermediate peptidase	0.366119937143223	0.0720021224516971	basal	NA
339	ENSG00000027075	5583	protein-coding	PRKCH	protein kinase C eta	-0.470534496032973	0.251255470904032	basal	NA
340	ENSG00000027697	3459	protein-coding	IFNGR1	interferon gamma receptor 1	0.205007334306083	0.0595087131503331	basal	NA
341	ENSG00000027847	11285	protein-coding	B4GALT7	beta-1,4-galactosyltransferase 7	-0.358184876484002	0.136326643580284	basal	NA
342	ENSG00000028116	7444	protein-coding	VRK2	VRK serine/threonine kinase 2	-0.0757935954618218	0.0225310774047624	basal	NA
343	ENSG00000028137	7133	protein-coding	TNFRSF1B	TNF receptor superfamily member 1B	-0.141134894935779	0.0646468602951661	basal	NA
344	ENSG00000028203	55591	protein-coding	VEZT	vezatin, adherens junctions transmembrane protein	0.147208625321249	0.0311668214093533	basal	NA
345	ENSG00000028277	5452	protein-coding	POU2F2	POU class 2 homeobox 2	-0.0378917353229756	0.0314425525694973	basal	NA
346	ENSG00000028310	65980	protein-coding	BRD9	bromodomain containing 9	0.0430368013522787	0.0156591408658896	basal	NA
347	ENSG00000028528	6642	protein-coding	SNX1	sorting nexin 1	0.119695279223324	0.0511482040002023	basal	NA
348	ENSG00000028839	9519	protein-coding	TBPL1	TATA-box binding protein like 1	-0.190990466826518	0.0555116735185979	basal	NA
349	ENSG00000029153	56938	protein-coding	BMAL2	basic helix-loop-helix ARNT like 2	-0.0485858457999234	0.00752560657327261	basal	NA
350	ENSG00000029363	9774	protein-coding	BCLAF1	BCL2 associated transcription factor 1	0.0797679561952461	0.0148149890621834	basal	NA
351	ENSG00000029364	55334	protein-coding	SLC39A9	solute carrier family 39 member 9	0.0332615351546881	0.0132469701738799	basal	NA
352	ENSG00000029559	3381	protein-coding	IBSP	integrin binding sialoprotein	-0.0414956011127179	0.012101360938753	basal	NA
353	ENSG00000029639	51106	protein-coding	TFB1M	transcription factor B1, mitochondrial	0.0582872709780751	0.0236225491801941	basal	NA
